VOLTAGE_RECORDED,WIND_SPEED_RECORDED
4.751,10.9485
4.5301,11.5408
4.9144,10.1022
4.1551,13.8076
4.3583,12.8009
4.5599,11.3716
4.0646,14.686
4.1224,14.0757
4.2911,13.0325
4.0101,14.773
4.2234,13.5421
4.3689,12.504
4.9793,10.0441
4.7545,10.9819
4.422,12.2793
4.9092,10.2546
4.364,12.6361
4.2729,13.0684
4.2669,13.2208
4.5895,11.5873
4.5051,11.7919
4.072,14.3873
4.4755,12.0853
4.5995,11.5198
4.6346,11.5206
4.5742,11.7564
4.444,11.9464
4.5813,11.4045
4.4526,11.9164
4.6405,11.1578
4.1497,13.9587
4.6046,11.1823
4.8644,10.193
4.7845,10.5147
4.4879,11.8021
4.2074,13.3616
4.0535,14.6461
4.7887,10.7251
4.6989,10.7833
4.2074,13.4672
4.0165,15.0581
4.3924,12.6011
4.8772,10.4508
4.2394,13.5162
4.1975,13.3756
4.3801,12.3483
4.1427,14.1701
4.8213,10.4469
4.9374,10.3337
4.7024,11.0361
4.3898,12.5879
4.4164,12.5364
4.4607,12.2666
4.9819,9.8445
4.8555,10.4631
4.9266,10.0044
4.7551,10.7152
4.1714,13.5294
4.351,12.771
4.7816,10.7403
4.8347,10.2808
4.9476,10.3754
4.012,15.0105
4.8126,10.4553
4.2919,13.2214
4.9678,10.1347
4.0313,14.7299
4.7335,10.9494
4.9945,10.0653
4.3772,12.6994
4.8335,10.3648
4.0586,14.7621
4.3738,12.6581
4.0111,14.8936
4.7413,10.9411
4.6362,11.1291
4.7755,10.6883
4.2274,13.1805
4.2437,13.101
4.3705,12.3633
4.6631,11.1163
4.553,11.6241
4.6511,11.4336
4.6754,11.1562
4.8335,10.4346
4.4315,12.1522
4.1157,14.0215
4.1479,13.8293
4.8129,10.4883
4.0216,14.7201
4.356,12.4407
4.3413,12.5523
4.8988,10.5062
4.0249,14.8695
4.3671,12.7821
4.7112,11.0072
4.7341,10.939
4.1844,13.8867
4.9498,10.084
4.0564,14.5088
4.2436,13.1427
4.2965,12.7469
4.6858,11.2447
4.3567,12.557
4.6434,11.4492
4.8445,10.6204
4.1437,14.1813
4.5183,11.8966
4.0838,14.3699
4.9435,9.9973
4.2936,13.1193
4.8641,10.2546
4.8291,10.6613
4.4393,12.0666
4.5197,11.6311
4.4642,11.9419
4.3213,13.0662
4.9766,10.1303
4.0682,14.6028
4.2387,13.3925
4.9643,9.9205
4.9196,10.1565
4.2485,13.1589
4.646,11.2062
4.8388,10.4042
4.9229,10.4747
4.9193,10.1938
4.0026,14.8648
4.9821,9.8064
4.7646,10.96
4.8572,10.5209
4.274,13.1319
4.4703,12.1682
4.0435,14.6344
4.5414,11.5823
4.4292,12.254
4.4631,12.3023
4.3833,12.5036
4.8548,10.559
4.404,12.6094
4.7147,10.9307
4.9675,9.996
4.9369,9.9891
4.0147,14.9878
4.6617,11.169
4.992,10.1412
4.8792,10.366
4.5532,11.8831
4.8841,10.1173
4.1997,13.6349
4.4689,11.9297
4.129,13.8388
4.6647,11.1935
4.6782,10.977
4.7098,10.9456
4.6002,11.2225
4.646,11.4319
4.6766,11.0501
4.8692,10.591
4.5467,11.6705
4.0503,14.4282
4.3501,12.7324
4.6482,11.2815
4.9866,10.0873
4.3881,12.3061
4.4952,11.8254
4.9859,10.1508
4.8554,10.2269
4.5878,11.6549
4.6152,11.5329
4.7938,10.5136
4.1802,13.6516
4.1132,14.1838
4.2449,13.1724
4.7115,10.9504
4.081,14.2164
4.5179,11.565
4.2417,13.1831
4.991,9.8949
4.4803,11.7867
4.2496,13.1737
4.0584,14.7572
4.8295,10.7511
4.355,12.5848
4.7238,11.1411
4.2631,13.2931
4.2561,13.2728
4.6853,10.9813
4.2321,13.5393
4.6153,11.474
4.7825,10.5864
4.6189,11.5381
4.637,11.0938
4.1702,13.5933
4.9693,10.2621
4.4599,12.0083
4.7058,11.0255
4.8341,10.3173
4.9967,10.0625
4.9367,9.9469
4.6361,11.2453
4.7435,10.7564
4.0214,15.0493
4.3502,12.4662
4.0643,14.6666
4.297,12.9344
4.5174,11.7489
4.535,11.8683
4.546,11.5173
4.2113,13.5069
4.2053,13.383
4.0727,14.3255
4.9148,10.2298
4.882,10.4939
4.2127,13.6707
4.5906,11.5017
4.6272,11.2935
4.3914,12.2678
4.5274,11.8036
4.5409,11.9077
4.7215,10.8615
4.9392,10.3263
4.9231,10.3591
4.5157,11.8995
4.7992,10.4066
4.1374,14.1808
4.5599,11.5337
4.218,13.3512
4.6065,11.6444
4.4632,11.8247
4.3251,12.7604
4.2637,13.2048
4.2333,13.3976
4.9871,10.059
4.5244,11.6191
4.019,14.7391
4.1132,14.2699
4.7728,10.9293
4.1743,13.9366
4.5601,11.6722
4.7286,10.9961
4.4016,12.4319
4.3333,12.5756
4.8698,10.2509
4.5203,11.6241
4.3267,12.8339
4.5346,11.802
4.6693,11.0054
4.0391,14.5025
4.4196,12.2942
4.3572,12.748
4.6984,11.0503
4.7952,10.8337
4.9165,10.1059
4.6512,11.3319
4.2205,13.1973
4.8839,10.2539
4.957,10.125
4.3134,12.7385
4.1841,13.4295
4.5432,11.5935
4.9292,10.2044
4.4737,12.1232
4.9696,10.1041
4.3941,12.4209
4.3348,12.6773
4.698,11.2031
4.3444,12.7247
4.8118,10.6181
4.1806,13.5324
4.3407,12.5461
4.7674,10.6734
4.3286,12.7684
4.0077,14.9913
4.3915,12.58
4.8286,10.5658
4.4653,12.0427
4.3101,12.7587
4.8158,10.5332
4.0254,14.8779
4.1604,13.8672
4.7961,10.714
4.0421,14.8965
4.2743,13.3391
4.17,13.591
4.1319,13.8931
4.7663,10.5639
4.5841,11.5719
4.8832,10.4671
4.5721,11.7996
4.3862,12.6343
4.2638,13.0635
4.7921,10.4646
4.0063,14.986
4.9716,10.1873
4.9731,9.9589
4.5051,11.9061
4.6407,11.4899
4.5997,11.6151
4.6615,11.3348
4.3387,12.7434
4.336,12.8326
4.9633,10.2099
4.5187,11.8983
4.6395,11.2265
4.3571,12.7646
4.7454,10.9467
4.6211,11.502
4.7845,10.7393
4.9244,10.2287
4.3369,12.5805
4.5725,11.7759
4.7406,10.6128
4.7844,10.6909
4.0315,14.5864
4.8202,10.6899
4.2874,13.0986
4.6287,11.5177
4.6589,11.0823
4.7022,10.9235
4.6898,11.0733
4.4854,11.8425
4.0995,14.3129
4.2237,13.4721
4.4158,12.348
4.1152,13.9628
4.4341,12.1053
4.1595,13.6779
4.1825,13.9233
4.5653,11.3492
4.5114,11.8875
4.758,10.9825
4.2637,13.3383
4.4132,12.3181
4.4922,11.9798
4.4533,11.9611
4.8123,10.4388
4.151,14.1088
4.0197,14.9301
4.8392,10.2934
4.7707,10.7649
4.0586,14.394
4.6938,11.1225
4.5877,11.4015
4.0854,14.4062
4.9029,10.4069
4.3846,12.4276
4.2252,13.4981
4.4407,11.9985
4.8673,10.5963
4.5543,11.4845
4.0544,14.4945
4.7879,10.9122
4.0139,14.6528
4.4562,12.2178
4.4947,11.7135
4.0203,14.7214
4.3434,12.712
4.0809,14.5421
4.8549,10.3345
4.2356,13.1223
4.0386,14.864
4.576,11.3927
4.3374,12.8805
4.6702,11.1668
4.2166,13.2374
4.3008,12.8715
4.8458,10.3072
4.9195,10.267
4.6463,11.3671
4.1123,14.2717
4.3481,12.6175
4.3152,12.7108
4.8474,10.3023
4.1554,14.1056
4.1724,13.7678
4.8154,10.3742
4.0515,14.4882
4.2816,13.1685
4.8289,10.3621
4.8282,10.5733
4.7799,10.5867
4.4411,12.0253
4.2152,13.566
4.3996,12.2655
4.2221,13.3193
4.0203,14.6631
4.5965,11.6133
4.9513,9.9958
4.5151,11.958
4.0605,14.7652
4.2628,13.0183
4.8267,10.6684
4.9462,9.9836
4.1967,13.3609
4.8392,10.5278
4.4743,12.1233
4.4572,12.2501
4.9978,10.2102
4.6212,11.2824
4.1356,13.9204
4.5203,11.628
4.3406,12.8228
4.8211,10.605
4.5991,11.3413
4.9666,9.983
4.5834,11.3867
4.1309,14.1411
4.2935,12.7464
4.0597,14.5487
4.8469,10.2942
4.5585,11.5428
4.8763,10.4307
4.9967,10.0714
4.7268,10.6947
4.8914,10.2133
4.3811,12.6767
4.5257,11.6418
4.2537,13.0798
4.6486,10.9762
4.4005,12.5885
4.0281,14.8406
4.4656,11.87
4.8506,10.6888
4.9635,10.2465
4.6579,11.1586
4.6339,11.3
4.5517,11.8395
4.9203,10.2604
4.706,10.9614
4.0807,14.4207
4.3921,12.5258
4.3923,12.4216
4.199,13.8059
4.6959,11.2566
4.9802,10.0542
4.2458,13.2048
4.9266,10.0839
4.0951,14.4731
4.1649,13.8114
4.2722,12.9971
4.5117,12.0102
4.1244,14.1094
4.733,10.819
4.5184,11.6125
4.49,11.7246
4.3332,12.5866
4.8416,10.58
4.3831,12.5062
4.1672,13.9987
4.9466,10.1484
4.9207,10.3352
4.7296,11.108
4.8545,10.3268
4.6956,11.1541
4.9436,10.3499
4.9125,10.3852
4.0447,14.7052
4.5624,11.4739
4.5245,11.7416
4.8138,10.6231
4.1724,13.7962
4.2664,13.0614
4.7612,10.9732
4.6534,11.326
4.1563,13.686
4.3431,12.6543
4.3123,12.7871
4.0453,14.4812
4.2454,13.296
4.6059,11.4662
4.2736,13.222
4.1545,14.0145
4.3327,12.6035
4.3069,12.982
4.5822,11.5363
4.5214,11.8938
4.5329,11.5126
4.221,13.6353
4.6572,11.3682
4.7656,10.9581
4.7247,11.1265
4.4081,12.5681
4.1391,14.1261
4.9264,10.2237
4.2527,13.0652
4.9397,10.4051
4.7101,11.1735
4.9054,10.3391
4.0446,14.4097
4.9341,10.4392
4.7441,10.658
4.6777,11.292
4.4314,12.2469
4.6963,11.075
4.1562,13.888
4.5019,11.661
4.5128,11.9511
4.8039,10.7453
4.3927,12.3903
4.1747,13.9475
4.4251,12.402
4.7412,10.646
4.1594,13.7384
4.531,11.7811
4.0481,14.6608
4.2227,13.6286
4.0422,14.7604
4.654,11.4366
4.8655,10.171
4.5571,11.4616
4.9466,10.1672
4.7726,10.896
4.848,10.246
4.2369,13.5177
4.6518,11.3228
4.5066,12.061
4.2931,13.179
4.3827,12.2473
4.9068,10.5202
4.7872,10.4893
4.5488,11.4112
4.958,10.2048
4.3216,12.5758
4.0461,14.7725
4.7367,10.8572
4.4592,12.0149
4.9678,9.9187
4.9962,9.8099
4.7083,10.8039
4.9376,10.3674
4.1641,14.0173
4.6878,10.9463
4.7881,10.6503
4.7044,11.2085
4.7477,10.6405
4.0557,14.8138
4.8731,10.1531
4.8208,10.4183
4.9159,10.11
4.395,12.1731
4.848,10.7094
4.1725,13.5471
4.5384,11.5365
4.807,10.7572
4.5212,11.6813
4.166,13.9826
4.3379,12.6414
4.9817,10.1472
4.2875,12.8014
4.4952,12.1148
4.7259,11.1489
4.7287,11.0485
4.3491,12.5651
4.3644,12.3421
4.6287,11.5223
4.6204,11.392
4.4216,12.278
4.7448,10.7664
4.2577,12.9801
4.2392,13.0684
4.7483,10.9566
4.6097,11.3482
4.3608,12.7348
4.1842,13.8222
4.5995,11.2313
4.6551,11.0984
4.988,10.0634
4.8951,10.5228
4.8758,10.3587
4.326,12.853
4.2289,13.2906
4.8318,10.6629
4.6474,11.3959
4.7059,10.8052
4.6569,11.0474
4.5213,11.8885
4.6668,11.2636
4.9799,10.2469
4.3339,12.81
4.8519,10.3947
4.9321,10.2102
4.1372,13.8345
4.1076,14.2325
4.3265,12.7192
4.388,12.6564
4.7145,11.1638
4.9205,10.3305
4.3313,12.7575
4.7617,10.6745
4.0559,14.5249
4.8469,10.7299
4.7447,10.7355
4.6258,11.5177
4.6815,11.0891
4.565,11.3593
4.5972,11.2414
4.4702,12.0399
4.0498,14.6168
4.2589,13.1298
4.455,12.3075
4.2912,13.102
4.378,12.6061
4.054,14.5079
4.7919,10.8584
4.7606,10.772
4.3442,12.9019
4.589,11.491
4.7673,10.9925
4.8824,10.2615
4.0579,14.5082
4.0254,14.8142
4.1968,13.5994
4.1037,14.3134
4.8896,10.3341
4.0107,15.1393
4.5026,12.1145
4.6143,11.4651
4.6009,11.3485
4.1406,13.7479
4.2323,13.5172
4.5569,11.751
4.1724,13.9433
4.4472,12.3586
4.0639,14.7525
4.425,12.3605
4.36,12.5475
4.1685,13.8428
4.9965,10.1952
4.7795,10.5034
4.5358,11.8516
4.5735,11.5654
4.4511,11.8822
4.1333,14.2068
4.95,10.1986
4.5994,11.5846
4.1802,13.9157
4.1966,13.6073
4.5964,11.6925
4.8521,10.4585
4.0206,14.6242
4.711,10.7513
4.4847,12.1021
4.3215,13.031
4.4328,12.2121
4.5759,11.4948
4.7508,11.0041
4.1699,13.5464
4.3583,12.5821
4.1106,14.0639
4.3595,12.5815
4.0599,14.3351
4.0942,14.3531
4.9677,10.1658
4.2702,13.331
4.8781,10.3726
4.1734,13.6382
4.5631,11.8276
4.034,14.7973
4.4554,12.1194
4.1849,13.7633
4.4851,12.0033
4.6251,11.3281
4.5344,11.7525
4.6032,11.4078
4.9971,9.9101
4.8767,10.2134
4.3579,12.4875
4.5675,11.5495
4.0604,14.6071
4.8501,10.4064
4.3353,12.6869
4.743,10.6258
4.4891,11.8925
4.5644,11.3468
4.9109,10.1969
4.6555,11.1332
4.4476,12.389
4.5115,11.766
4.3702,12.4581
4.4851,11.8587
4.5205,11.679
4.1405,13.893
4.9977,9.8897
4.5255,11.5964
4.1866,13.5765
4.874,10.2289
4.2605,13.2176
4.272,13.1732
4.9882,10.197
4.5413,11.5395
4.5341,11.7092
4.2383,13.3664
4.5811,11.6137
4.7525,10.7749
4.707,11.2159
4.5379,11.8666
4.8233,10.6587
4.0622,14.7564
4.1412,13.8754
4.8876,10.2806
4.8036,10.4844
4.7378,11.1023
4.6906,11.1788
4.1689,13.9643
4.1859,13.8832
4.6678,10.9295
4.8472,10.6553
4.0851,14.1952
4.3265,12.9492
4.3813,12.6212
4.9339,10.0149
4.02,14.717
4.4912,11.7203
4.0091,14.9086
4.9302,9.9751
4.2355,13.5144
4.4015,12.4623
4.784,10.5697
4.1958,13.4951
4.8537,10.2337
4.6528,11.3737
4.6308,11.4847
4.0136,15.1427
4.1784,13.4855
4.7472,10.7469
4.3549,12.6982
4.3741,12.7166
4.8228,10.6758
4.874,10.5479
4.1238,13.9653
4.5057,12.0365
4.2741,13.0589
4.8026,10.4079
4.9922,9.773
4.4713,11.7884
4.3049,13.1
4.7145,11.013
4.4987,11.7201
4.3053,12.8572
4.6544,11.1451
4.5347,11.5095
4.1491,14.0795
4.5606,11.4552
4.4948,11.9079
4.9497,10.1647
4.3212,12.9621
4.9217,10.245
4.4174,12.4135
4.2564,13.2517
4.91,10.0705
4.8927,10.1667
4.2466,13.1335
4.3527,12.7681
4.2939,12.907
4.9023,10.1356
4.8513,10.593
4.1683,13.6729
4.4724,11.8569
4.2867,13.2474
4.8168,10.3482
4.938,10.0337
4.3978,12.369
4.345,12.7071
4.4658,11.8435
4.9189,10.1327
4.3246,12.9067
4.7638,10.901
4.3629,12.7276
4.2157,13.6726
4.1172,14.2349
4.7716,10.6796
4.2341,13.3045
4.613,11.1397
4.7521,10.8175
4.849,10.2294
4.4412,12.2447
4.6316,11.5207
4.3875,12.4123
4.4911,11.8115
4.9425,9.954
4.2173,13.6145
4.7979,10.4395
4.6527,11.4307
4.98,9.8982
4.6508,11.4324
4.8252,10.461
4.62,11.2141
4.4389,12.4043
4.8107,10.7528
4.944,10.2887
4.6487,11.4511
4.4563,12.2304
4.7728,10.5377
4.2355,13.5556
4.5956,11.3816
4.733,10.8172
4.4552,11.9269
4.2843,12.8902
4.0423,14.8028
4.8375,10.547
4.6773,10.9984
4.3632,12.5982
4.4844,12.1228
4.5089,11.8016
4.2599,12.9804
4.0213,14.8124
4.6313,11.4399
4.0533,14.8143
4.5165,11.9664
4.1081,14.0333
4.212,13.4136
4.6074,11.5704
4.546,11.8751
4.3402,12.836
4.172,13.9162
4.3731,12.3755
4.5478,11.6341
4.2866,13.109
4.0416,14.442
4.4305,12.007
4.9462,10.1223
4.1964,13.5867
4.5227,11.6234
4.2177,13.4175
4.4382,12.3149
4.4287,12.2839
4.6043,11.1707
4.4014,12.4991
4.4972,12.036
4.9336,10.0964
4.4748,12.009
4.1886,13.8835
4.0934,14.4318
4.5537,11.5625
4.9683,9.8604
4.0656,14.4523
4.1401,13.7751
4.3493,12.655
4.5616,11.5775
4.79,10.6736
4.9524,10.323
4.0397,14.5654
4.3984,12.4082
4.5168,11.8115
4.5171,11.9577
4.8155,10.77
4.6484,11.074
4.8348,10.3808
4.5383,11.5124
4.6472,11.3634
4.1366,13.9919
4.5573,11.4547
4.0023,14.9136
4.8964,10.5125
4.1517,13.8064
4.9849,9.8448
4.6732,11.1953
4.4753,12.145
4.8965,10.4127
4.1018,14.2752
4.0206,14.6329
4.0158,14.9323
4.7073,10.9796
4.743,10.9786
4.1168,14.0622
4.4453,12.0561
4.7607,11.0056
4.4298,12.3333
4.1318,13.9502
4.7713,10.5931
4.7432,10.6682
4.5826,11.6818
4.7772,10.54
4.7511,10.6775
4.9506,10.1607
4.2968,12.8213
4.2183,13.3392
4.3602,12.414
4.0913,14.4559
4.8596,10.6716
4.3618,12.6445
4.1251,13.9503
4.5519,11.8754
4.533,11.9673
4.5457,11.5782
4.866,10.3293
4.2852,13.0705
4.3958,12.4628
4.1571,13.9268
4.3287,12.9595
4.4643,12.0417
4.9841,9.9838
4.7308,11.0781
4.0268,14.8099
4.5604,11.7237
4.772,10.7132
4.4321,12.0927
4.5981,11.4492
4.4884,11.6947
4.0469,14.4367
4.5591,11.853
4.2618,13.2538
4.3233,12.9556
4.8671,10.6356
4.9566,10.2891
4.799,10.8929
4.6243,11.5366
4.3427,12.7367
4.3012,13.1658
4.6027,11.5523
4.4505,12.1066
4.5403,11.8136
4.5001,11.8228
4.9378,10.006
4.8171,10.7797
4.7128,11.1083
4.7435,10.941
4.1559,13.9503
4.377,12.3957
4.5699,11.6444
4.972,10.0593
4.8345,10.4669
4.6181,11.2816
4.2447,13.5248
4.4143,12.3126
4.524,11.7802
4.4492,12.1738
4.1151,14.2533
4.4877,11.7278
4.5355,11.5285
4.9588,9.9731
4.0279,14.9621
4.6502,11.4517
4.8814,10.3732
4.6217,11.4029
4.4399,12.2939
4.682,11.1785
4.3059,13.1082
4.8585,10.438
4.5252,11.7004
4.6555,11.1995
4.9723,10.0388
4.1752,13.9388
4.012,14.8592
4.2065,13.4572
4.3729,12.5235
4.2681,13.2041
4.366,12.6462
4.7297,11.0634
4.2912,12.949
4.4419,12.0971
4.3476,12.5658
4.7442,10.7238
4.4998,12.0073
4.1079,14.4228
4.5649,11.5961
4.9911,9.8559
4.6169,11.406
4.0523,14.5702
4.2465,13.2794
4.1589,13.6963
4.9844,9.8668
4.1646,13.578
4.147,13.976
4.6459,11.0657
4.6766,11.3023
4.5483,11.8464
4.2574,13.1906
4.4622,11.8765
4.0305,14.7311
4.8966,10.4891
4.387,12.3192
4.9834,10.0434
4.336,12.7798
4.1991,13.5606
4.5689,11.4729
4.2276,13.3468
4.5766,11.7195
4.4321,12.437
4.5814,11.5635
4.7113,11.1995
4.9251,10.3732
4.7724,10.507
4.5806,11.4536
4.926,10.313
4.448,12.2163
4.1477,13.9161
4.1931,13.7019
4.8279,10.4083
4.4936,12.0499
4.0927,14.2636
4.5086,11.7778
4.8283,10.3469
4.7704,10.9577
4.8938,10.5577
4.5789,11.5604
4.6311,11.4376
4.3854,12.3217
4.0857,14.3123
4.8215,10.4473
4.8782,10.5681
4.4577,12.2504
4.0813,14.2314
4.6848,10.9141
4.0147,14.7722
4.2289,13.4853
4.2226,13.1944
4.3697,12.7399
4.6275,11.4529
4.5175,11.5644
4.6238,11.1551
4.9678,9.8898
4.9273,10.0709
4.6346,11.0764
4.0376,14.5098
4.945,10.2411
4.5274,11.8726
4.3651,12.5322
4.8195,10.786
4.2265,13.3889
4.1066,14.0113
4.3679,12.329
4.6251,11.2576
4.7282,10.8564
4.3209,13.078
4.6337,11.4947
4.8551,10.369
4.0083,14.8492
4.9112,10.3669
4.6726,10.9167
4.9353,10.4237
4.7764,10.6101
4.7496,10.7166
4.8486,10.4261
4.994,10.2643
4.4893,12.0223
4.9978,9.9635
4.7691,10.7203
4.8275,10.326
4.5501,11.6691
4.688,11.2234
4.4629,12.0092
4.8216,10.4611
4.9644,10.2711
4.3494,12.4798
4.0513,14.4897
4.8339,10.595
4.2554,13.459
4.2407,13.3461
4.3126,13.1158
4.2903,12.7616
4.8936,10.2914
4.0862,14.1792
4.1736,13.7008
4.8634,10.3029
4.2338,13.2356
4.6782,11.0015
4.5614,11.3637
4.3314,12.7134
4.2291,13.2408
4.0182,14.8967
4.8997,10.1275
4.3137,12.8971
4.4605,12.1818
4.624,11.3073
4.7216,10.889
4.1275,13.9734
4.6331,11.4066
4.0007,15.2136
4.4655,12.2432
4.5882,11.248
4.3968,12.6003
4.9609,10.0345
4.4562,12.225
4.7326,10.7924
4.3474,12.5932
4.8668,10.5139
4.9194,10.0385
4.233,13.2166
4.021,14.8566
4.4889,12.0844
4.6649,11.3707
4.3073,13.1157
4.1874,13.6325
4.2056,13.5317
4.5593,11.7612
4.6935,11.1715
4.2065,13.685
4.0622,14.4233
4.9926,9.9645
4.0253,14.9968
4.926,10.0083
4.7723,10.846
4.3615,12.6211
4.4536,12.0699
4.1257,14.0326
4.2768,12.916
4.8535,10.4864
4.4003,12.5651
4.7503,11.0279
4.7907,10.4707
4.0862,14.5488
4.5204,11.7874
4.5584,11.8369
4.7742,10.9836
4.3538,12.5508
4.7251,10.6742
4.6042,11.5376
4.3221,12.8557
4.1065,13.9981
4.3419,12.5488
4.5713,11.6968
4.1984,13.4544
4.3145,12.909
4.4418,12.3783
4.9737,10.0702
4.1313,13.7855
4.8279,10.4168
4.4062,12.2482
4.3985,12.3049
4.391,12.5367
4.047,14.8104
4.6816,10.8662
4.8637,10.3174
4.9401,10.1406
4.7541,10.598
4.0626,14.4111
4.4302,12.2527
4.529,11.7011
4.5554,11.5358
4.2161,13.5425
4.2731,13.3017
4.4149,12.2588
5.0,10.1955
4.1918,13.5354
4.2914,12.9124
4.849,10.5898
4.3985,12.2136
4.0633,14.6093
4.8981,10.3406
4.8395,10.3951
4.3173,12.7358
4.3273,13.032
4.8608,10.4475
4.4842,11.9104
4.0195,15.0352
4.892,10.5214
4.2713,13.1234
4.6623,11.0639
4.4076,12.5851
4.6683,11.3883
4.1553,13.6252
4.6528,11.0463
4.0246,14.7584
4.1717,13.9004
4.1374,13.9694
4.1408,13.7795
4.1109,14.4037
4.7245,10.7464
4.7199,11.1776
4.1984,13.5239
4.026,14.565
4.1709,13.8826
4.9155,10.4978
4.8559,10.3243
4.9331,10.0082
4.8041,10.5675
4.1079,14.3747
4.9526,10.1699
4.5347,11.7565
4.8824,10.4511
4.4218,12.3519
4.7717,10.6343
4.8652,10.6278
4.2554,13.4649
4.837,10.4874
4.4044,12.2503
4.0932,14.1104
4.4088,12.0965
4.7791,10.7509
4.382,12.6534
4.0419,14.4693
4.5737,11.4124
4.4066,12.2816
4.8496,10.678
4.218,13.2439
4.4913,11.9108
4.5448,11.8846
4.7341,11.0217
4.351,12.8982
4.6131,11.4248
4.2288,13.5498
4.85,10.4998
4.6125,11.5531
4.3437,12.6491
4.7116,10.747
4.1102,14.0624
4.904,10.2782
4.4998,11.842
4.8945,10.3428
4.3174,13.0214
4.1821,13.5329
4.4668,11.9696
4.695,11.0666
4.7756,10.5095
4.2307,13.2325
4.117,13.948
4.4132,12.4966
4.3835,12.6439
4.1865,13.4485
4.5971,11.2136
4.9407,9.9648
4.0315,15.0005
4.8686,10.3411
4.8742,10.4658
4.9667,10.1949
4.3933,12.4083
4.6958,10.9497
4.6385,11.3505
4.8932,10.2507
4.3556,12.7441
4.7265,10.8991
4.3859,12.404
4.2919,12.9666
4.9119,10.2218
4.2682,13.2105
4.3896,12.4758
4.6799,11.027
4.5784,11.6449
4.0935,14.5123
4.0074,14.7204
4.0782,14.3822
4.1503,14.1378
4.1507,14.1248
4.7457,10.7404
4.587,11.5809
4.9961,9.8239
4.8065,10.8397
4.339,12.529
4.3988,12.4418
4.2522,13.0577
4.9116,10.1157
4.0372,14.7234
4.6353,11.4045
4.6379,11.0669
4.3043,12.9867
4.4048,12.2448
4.9149,10.1773
4.3707,12.476
4.6792,10.9774
4.9608,9.8805
4.0812,14.3022
4.8351,10.336
4.3905,12.6878
4.355,12.6619
4.9531,10.3363
4.4511,12.0192
4.606,11.3958
4.1323,14.1094
4.7253,10.9862
4.0395,14.8115
4.6565,10.9629
4.8208,10.5073
4.8248,10.6523
4.785,10.6116
4.2665,12.9489
4.053,14.4084
4.5119,12.0507
4.3927,12.4428
4.2212,13.4468
4.6391,11.4309
4.7071,11.2348
4.498,11.9118
4.6635,11.042
4.6696,10.9737
4.2065,13.4678
4.1323,14.2485
4.2119,13.4156
4.0633,14.3576
4.9722,10.0952
4.0578,14.4942
4.8237,10.3735
4.8998,10.4621
4.9155,10.3747
4.9948,9.8626
4.3319,12.8625
4.0686,14.6709
4.6832,10.9396
4.267,13.1651
4.8989,10.3669
4.4474,12.2023
4.9837,10.2045
4.5113,11.8704
4.1942,13.7887
4.458,12.1573
4.5405,11.6872
4.7975,10.5977
4.9275,10.3176
4.6942,11.0701
4.9136,10.113
4.1827,13.7393
4.5385,11.5769
4.118,14.1846
4.3275,12.748
4.2423,13.1415
4.4411,12.3371
4.9901,9.8803
4.6361,11.3761
4.5279,11.7959
4.6257,11.2867
4.4302,12.4247
4.1528,13.6793
4.6795,10.9108
4.5475,11.7217
4.9043,10.0785
4.9002,10.1826
4.6734,11.1249
4.1675,13.8671
4.8555,10.3389
4.3998,12.3839
4.2258,13.2498
4.325,12.9582
4.4511,12.2086
4.3137,12.9878
4.2718,12.908
4.7957,10.566
4.8831,10.2574
4.412,12.5504
4.4075,12.3537
4.6089,11.4494
4.9746,10.264
4.4822,12.1191
4.0458,14.4401
4.9994,9.9955
4.1023,14.2602
4.5504,11.6602
4.3484,12.7923
4.6522,11.4013
4.5311,11.8955
4.897,10.4424
4.3032,12.9028
4.3937,12.444
4.9161,10.2754
4.3126,12.8571
4.0729,14.4519
4.0101,14.7996
4.4062,12.1577
4.8272,10.3378
4.2636,13.2528
4.6931,11.2355
4.8066,10.6943
4.7404,10.6632
4.8248,10.4375
4.1191,14.2345
4.0493,14.5761
4.8967,10.1114
4.44,12.0776
4.5841,11.5585
4.7928,10.554
4.3373,12.7094
4.3492,12.6609
4.157,14.0255
4.1461,14.0941
4.6623,11.17
4.2955,13.1041
4.1297,13.942
4.1444,13.9425
4.8727,10.3212
4.8743,10.4744
4.6797,10.9
4.5519,11.8273
4.8536,10.6894
4.3778,12.4007
4.4924,12.1192
4.7193,10.9283
4.3669,12.33
4.1667,13.8679
4.3509,12.8129
4.2548,13.4428
4.0982,14.0704
4.0082,15.1679
4.2451,13.1908
4.1431,13.7793
4.4712,12.0358
4.127,13.8754
4.1265,14.0214
4.8258,10.4242
4.5776,11.7306
4.7866,10.9208
4.9432,10.1189
4.0479,14.6849
4.7338,10.6641
4.181,13.462
4.8302,10.6608
4.3853,12.3953
4.8591,10.2423
4.6658,10.9768
4.7675,10.826
4.091,14.3989
4.5695,11.6603
4.0051,15.0889
4.4238,12.4127
4.8048,10.6103
4.5902,11.6648
4.3617,12.6486
4.7915,10.8917
4.5771,11.5217
4.2075,13.6366
4.1542,13.7611
4.4055,12.4259
4.1774,13.5718
4.3762,12.5613
4.2121,13.6557
4.564,11.5388
4.6519,11.0161
4.8679,10.34
4.979,10.0598
4.6252,11.0731
4.7947,10.5317
4.0021,14.767
4.5972,11.1942
4.4321,11.9937
4.8496,10.366
4.941,10.3951
4.3224,13.0544
